datetime,turbine_id,turbine_power
2023-01-04 13:00:00,0,14.5232480534667
2023-01-04 14:00:00,0,14.093940510758442
2023-01-04 15:00:00,0,14.57594649555618
2023-01-04 16:00:00,0,14.929296197576214
2023-01-04 17:00:00,0,14.318568952451324
2023-01-04 18:00:00,0,14.667410379963682
2023-01-04 19:00:00,0,14.131797862404392
2023-01-04 20:00:00,0,14.716327204118565
2023-01-04 21:00:00,0,14.289406092947202
2023-01-04 22:00:00,0,14.183191362007117
2023-01-04 23:00:00,0,14.586512934810083
2023-01-05 00:00:00,0,14.020107546187493
2023-01-05 01:00:00,0,14.828940029217364
2023-01-05 02:00:00,0,14.004695476192547
2023-01-05 03:00:00,0,14.67781653679623
2023-01-05 04:00:00,0,14.270007973192165
2023-01-05 05:00:00,0,14.735194022122595
2023-01-05 06:00:00,0,
2023-01-05 07:00:00,0,14.248753143519957
2023-01-05 08:00:00,0,14.576157334417838
2023-01-05 09:00:00,0,14.592041931271838
2023-01-05 10:00:00,0,14.572251905790873
2023-01-05 11:00:00,0,14.223081632640618
2023-01-05 12:00:00,0,14.952749011516985
2023-01-05 13:00:00,0,14.447125378617628
2023-01-05 14:00:00,0,14.846408672471128
2023-01-05 15:00:00,0,14.699479275317504
2023-01-05 16:00:00,0,14.297436950855134
2023-01-05 17:00:00,0,
2023-01-05 18:00:00,0,14.396505740846985
2023-01-05 19:00:00,0,14.881103197111162
2023-01-05 20:00:00,0,14.581272872635859
2023-01-05 21:00:00,0,14.881735361854853
2023-01-05 22:00:00,0,14.692531590077765
2023-01-05 23:00:00,0,14.72525427981964
2023-01-06 00:00:00,0,14.501324381926702
2023-01-06 01:00:00,0,
2023-01-06 02:00:00,0,14.643990199229638
2023-01-06 03:00:00,0,
2023-01-06 04:00:00,0,14.606393214127925
2023-01-06 05:00:00,0,14.019193198309333
2023-01-06 06:00:00,0,14.301574816674549
2023-01-06 07:00:00,0,14.660173537492685
2023-01-06 08:00:00,0,14.290077607210444
2023-01-06 09:00:00,0,14.618015428998842
2023-01-06 10:00:00,0,
2023-01-06 11:00:00,0,14.13547406422245
2023-01-06 12:00:00,0,14.29828232595603
2023-01-06 13:00:00,0,14.569964910701264
2023-01-06 14:00:00,0,14.590872761248173
2023-01-06 15:00:00,0,14.57432524884958
2023-01-06 16:00:00,0,14.653200819857133
2023-01-06 17:00:00,0,14.652103270001689
2023-01-06 18:00:00,0,14.431418435433974
2023-01-06 19:00:00,0,14.896546595851063
2023-01-06 20:00:00,0,14.367561870047897
2023-01-06 21:00:00,0,14.435864925265626
2023-01-06 22:00:00,0,14.891923355015672
2023-01-06 23:00:00,0,14.806193989046086
2023-01-07 00:00:00,0,14.703888583540365
2023-01-07 01:00:00,0,
2023-01-07 02:00:00,0,14.919482613744673
2023-01-07 03:00:00,0,14.714241299549112
2023-01-07 04:00:00,0,14.998847006567866
2023-01-07 05:00:00,0,14.149448304657994
2023-01-07 06:00:00,0,14.868126057368213
2023-01-07 07:00:00,0,14.162492934676376
2023-01-07 08:00:00,0,14.615559564283844
2023-01-07 09:00:00,0,14.123819982849442
2023-01-07 10:00:00,0,14.848008229322234
2023-01-07 11:00:00,0,14.807318958725011
2023-01-07 12:00:00,0,14.569100738614594
2023-01-07 13:00:00,0,14.407183297226
2023-01-07 14:00:00,0,14.069166995455138
2023-01-07 15:00:00,0,
2023-01-07 16:00:00,0,
2023-01-07 17:00:00,0,14.722055599470348
2023-01-07 18:00:00,0,14.86638232592863
2023-01-07 19:00:00,0,14.975521505002886
2023-01-07 20:00:00,0,14.855803342392612
2023-01-07 21:00:00,0,14.011714084185002
2023-01-07 22:00:00,0,14.359978064478364
2023-01-07 23:00:00,0,14.729990562424058
2023-01-08 00:00:00,0,14.171629677261441
2023-03-01 00:00:00,1,19.753569606672162
2023-03-01 01:00:00,1,19.004048106368426
2023-03-01 02:00:00,1,19.269479433958118
2023-03-01 03:00:00,1,19.410492138094458
2023-03-01 04:00:00,1,19.42822383211641
2023-03-01 05:00:00,1,19.297841818555057
2023-03-01 06:00:00,1,19.40113234155863
2023-03-01 07:00:00,1,19.12065699118612
2023-03-01 08:00:00,1,19.98069967402402
2023-03-01 09:00:00,1,19.406120492981312
2023-03-01 10:00:00,1,19.569210760093625
2023-03-01 11:00:00,1,19.343605503148098
2023-03-01 12:00:00,1,19.788872777719465
2023-03-01 13:00:00,1,
2023-03-01 14:00:00,1,
2023-03-01 15:00:00,1,19.39949891031609
2023-03-01 16:00:00,1,
2023-03-01 17:00:00,1,
2023-03-01 18:00:00,1,19.926212930176316
2023-03-01 19:00:00,1,19.325310305158997
2023-03-01 20:00:00,1,19.952870672386844
2023-03-01 21:00:00,1,19.013948395933415
2023-03-01 22:00:00,1,
2023-03-01 23:00:00,1,19.304582030675906
2023-03-02 00:00:00,1,19.88285999804379
2023-03-02 01:00:00,1,19.250622720193885
2023-03-02 02:00:00,1,19.677411829471943
2023-03-02 03:00:00,1,
2023-03-02 04:00:00,1,19.432148049924816
2023-03-02 05:00:00,1,19.752134520987934
2023-03-02 06:00:00,1,
2023-03-02 07:00:00,1,
2023-03-02 08:00:00,1,19.09654960982746
2023-03-02 09:00:00,1,19.25613957741471
2023-03-02 10:00:00,1,19.59193515818845
2023-03-02 11:00:00,1,
2023-03-02 12:00:00,1,
2023-03-02 13:00:00,1,19.45851455223665
2023-03-02 14:00:00,1,19.52459262075485
2023-03-02 15:00:00,1,19.44201531779487
2023-03-02 16:00:00,1,
2023-03-02 17:00:00,1,
2023-03-02 18:00:00,1,19.82687036828064
2023-03-02 19:00:00,1,19.509342065368187
2023-03-02 20:00:00,1,19.08637698037064
2023-03-02 21:00:00,1,19.66003986222295
2023-03-02 22:00:00,1,
2023-03-02 23:00:00,1,
2023-03-03 00:00:00,1,19.681359129096737
2023-03-03 01:00:00,1,19.178367349310317
2023-03-03 02:00:00,1,19.069859017339347
2023-03-03 03:00:00,1,19.009688170796796
2023-03-03 04:00:00,1,19.89204965808133
2023-03-03 05:00:00,1,
2023-03-03 06:00:00,1,19.77919197425139
2023-03-03 07:00:00,1,
2023-03-03 08:00:00,1,
2023-03-03 09:00:00,1,19.490818612850877
2023-03-03 10:00:00,1,19.469498302927875
2023-03-03 11:00:00,1,
2023-03-03 12:00:00,1,19.48841005994039
2023-03-03 13:00:00,1,
2023-03-03 14:00:00,1,19.174111952227133
2023-03-03 15:00:00,1,
2023-03-03 16:00:00,1,19.783647965121286
2023-03-03 17:00:00,1,19.55642942719174
2023-03-03 18:00:00,1,19.159867082060707
2023-03-03 19:00:00,1,19.143829365681057
2023-03-03 20:00:00,1,19.649463029783934
2023-03-03 21:00:00,1,19.539223597413752
2023-03-03 22:00:00,1,19.325684766416817
2023-03-03 23:00:00,1,19.1470138948888
2023-03-04 00:00:00,1,19.159870067142926
2023-03-04 01:00:00,1,19.129412337422252
2023-03-04 02:00:00,1,19.578922387538896
2023-03-04 03:00:00,1,19.092260170406934
2023-03-04 04:00:00,1,19.910544722393464
2023-03-04 05:00:00,1,
2023-03-04 06:00:00,1,
2023-03-04 07:00:00,1,
2023-03-04 08:00:00,1,19.093459456444116
2023-03-04 09:00:00,1,
2023-03-04 10:00:00,1,19.47322067394571
2023-03-04 11:00:00,1,19.580197105763258
2023-03-04 12:00:00,1,19.71624417421802
2023-03-04 13:00:00,1,19.02706898477719
2023-03-04 14:00:00,1,
2023-03-04 15:00:00,1,19.766963505450924
2023-03-04 16:00:00,1,19.009766435596283
2023-03-04 17:00:00,1,19.308286167376984
2023-03-04 18:00:00,1,19.23286547108098
2023-03-04 19:00:00,1,19.503427427939954
2023-03-04 20:00:00,1,
2023-03-04 21:00:00,1,19.55781130088287
2023-03-04 22:00:00,1,19.09746868872549
2023-03-04 23:00:00,1,
2023-03-05 00:00:00,1,
2023-03-05 01:00:00,1,19.157632275736656
2023-03-05 02:00:00,1,19.992429523285654
2023-03-05 03:00:00,1,19.085001067514824
2023-03-05 04:00:00,1,19.094457914150496
2023-03-05 05:00:00,1,
2023-03-05 06:00:00,1,19.949297473301836
2023-03-05 07:00:00,1,
2023-03-05 08:00:00,1,19.447378294607134
2023-03-05 09:00:00,1,19.727696343131647
2023-03-05 10:00:00,1,19.742237977931683
2023-03-05 11:00:00,1,19.306986055962614
2023-03-05 12:00:00,1,19.119771349097554
2023-03-05 13:00:00,1,19.4438786756747
2023-03-05 14:00:00,1,19.391774319233956
2023-03-05 15:00:00,1,19.53184917707169
2023-03-05 16:00:00,1,
2023-03-05 17:00:00,1,19.536274544367874
2023-03-05 18:00:00,1,
2023-03-05 19:00:00,1,19.609177581558388
2023-03-05 20:00:00,1,19.098478003363972
2023-03-05 21:00:00,1,19.09202758561196
2023-03-05 22:00:00,1,19.055965828349446
2023-03-05 23:00:00,1,19.08653249019939
2023-03-06 00:00:00,1,
2023-03-06 01:00:00,1,
2023-03-06 02:00:00,1,19.52237053227131
2023-03-06 03:00:00,1,19.513074863171546
2023-03-06 04:00:00,1,19.649831973523455
2023-03-06 05:00:00,1,19.54459087738351
2023-03-06 06:00:00,1,
2023-03-06 07:00:00,1,19.580151716270976
2023-03-06 08:00:00,1,19.771089048169966
2023-03-06 09:00:00,1,19.376226574272188
2023-03-06 10:00:00,1,19.491024740900727
2023-03-06 11:00:00,1,19.98163968040407
2023-03-06 12:00:00,1,19.244651414262176
2023-03-06 13:00:00,1,19.37432319663722
2023-03-06 14:00:00,1,
2023-03-06 15:00:00,1,19.31006763996895
2023-03-06 16:00:00,1,
2023-03-06 17:00:00,1,
2023-03-06 18:00:00,1,
2023-03-06 19:00:00,1,
2023-03-06 20:00:00,1,
2023-03-06 21:00:00,1,19.80183615005313
2023-03-06 22:00:00,1,19.07044718594416
2023-03-06 23:00:00,1,19.6835729603656
2023-03-07 00:00:00,1,
2023-03-07 01:00:00,1,
2023-03-07 02:00:00,1,19.926879089454626
2023-03-07 03:00:00,1,19.853940117538638
2023-03-07 04:00:00,1,19.497677978535652
2023-03-07 05:00:00,1,19.427834378831474
2023-03-07 06:00:00,1,19.822559451360814
2023-03-07 07:00:00,1,
2023-03-07 08:00:00,1,
2023-03-07 09:00:00,1,19.968903041099438
2023-03-07 10:00:00,1,19.363161257840446
2023-03-07 11:00:00,1,
2023-03-07 12:00:00,1,19.738682659213445
2023-03-07 13:00:00,1,19.44908342770129
2023-03-07 14:00:00,1,
2023-03-07 15:00:00,1,
2023-03-07 16:00:00,1,
2023-03-07 17:00:00,1,19.697141616828354
2023-03-07 18:00:00,1,
2023-03-07 19:00:00,1,19.121059879601084
2023-03-07 20:00:00,1,19.241545686493964
2023-03-07 21:00:00,1,
2023-03-07 22:00:00,1,19.48950932883436
2023-03-07 23:00:00,1,19.891522677491757
2023-03-08 00:00:00,1,19.358107475115123
2023-02-01 00:00:00,2,14.680697238668035
2023-02-01 01:00:00,2,14.287119261684168
2023-02-01 02:00:00,2,
2023-02-01 03:00:00,2,14.116098337143912
2023-02-01 04:00:00,2,14.106429406812579
2023-02-01 05:00:00,2,14.316487918713202
2023-02-01 06:00:00,2,14.246534794212451
2023-02-01 07:00:00,2,14.562783124298072
2023-02-01 08:00:00,2,14.906354227367547
2023-02-01 09:00:00,2,14.58010691319633
2023-02-01 10:00:00,2,14.597936730432469
2023-02-01 11:00:00,2,14.238043523638513
2023-02-01 12:00:00,2,14.580887274147797
2023-02-01 13:00:00,2,14.1458701540613
2023-02-01 14:00:00,2,14.335630978943882
2023-02-01 15:00:00,2,14.625527971062711
2023-02-01 16:00:00,2,14.361305681589716
2023-02-01 17:00:00,2,14.910993987675003
2023-02-01 18:00:00,2,14.87849262386274
2023-02-01 19:00:00,2,
2023-02-01 20:00:00,2,14.517612100102593
2023-02-01 21:00:00,2,14.474667988030113
2023-02-01 22:00:00,2,14.184362595825522
2023-02-01 23:00:00,2,
2023-02-02 00:00:00,2,14.18755193555789
2023-02-02 01:00:00,2,
2023-02-02 02:00:00,2,14.523006389323223
2023-02-02 03:00:00,2,14.320565327986793
2023-02-02 04:00:00,2,14.003099541084387
2023-02-02 05:00:00,2,14.597302939524122
2023-02-02 06:00:00,2,14.649078334705868
2023-02-02 07:00:00,2,14.005189627256446
2023-02-02 08:00:00,2,14.970221803893583
2023-02-02 09:00:00,2,
2023-02-02 10:00:00,2,14.293144402506565
2023-02-02 11:00:00,2,14.200364321941194
2023-02-02 12:00:00,2,
2023-02-02 13:00:00,2,14.309251289648165
2023-02-02 14:00:00,2,14.40321803304553
2023-02-02 15:00:00,2,14.633062006819348
2023-02-02 16:00:00,2,14.890652809400207
2023-02-02 17:00:00,2,14.432606357097086
2023-02-02 18:00:00,2,14.928218710843622
2023-02-02 19:00:00,2,14.59208066267876
2023-02-02 20:00:00,2,14.431784927625163
2023-02-02 21:00:00,2,
2023-02-02 22:00:00,2,14.354506053751736
2023-02-02 23:00:00,2,14.657019774194
2023-02-03 00:00:00,2,14.652308952741524
2023-02-03 01:00:00,2,14.821718563580337
2023-02-03 02:00:00,2,14.402766759673185
2023-02-03 03:00:00,2,14.037565052503929
2023-02-03 04:00:00,2,14.984631622969307
2023-02-03 05:00:00,2,14.448142831932058
2023-02-03 06:00:00,2,14.937635225337615
2023-02-03 07:00:00,2,14.672041057147487
2023-02-03 08:00:00,2,14.266696877600443
2023-02-03 09:00:00,2,14.564064360333932
2023-02-03 10:00:00,2,14.956932975087776
2023-02-03 11:00:00,2,14.113485915200773
2023-02-03 12:00:00,2,14.272229361053542
2023-02-03 13:00:00,2,14.082057745364946
2023-02-03 14:00:00,2,
2023-02-03 15:00:00,2,14.02168872387634
2023-02-03 16:00:00,2,14.137251350524139
2023-02-03 17:00:00,2,14.26062866689262
2023-02-03 18:00:00,2,14.871082572438445
2023-02-03 19:00:00,2,14.179410069873489
2023-02-03 20:00:00,2,14.433278732875888
2023-02-03 21:00:00,2,14.325117909215422
2023-02-03 22:00:00,2,14.583404187781325
2023-02-03 23:00:00,2,14.936468100140974
2023-02-04 00:00:00,2,14.94078165924661
2023-02-04 01:00:00,2,14.052508167444408
2023-02-04 02:00:00,2,14.596211120362776
2023-02-04 03:00:00,2,14.89180096536727
2023-02-04 04:00:00,2,14.78093113288533
2023-02-04 05:00:00,2,14.211533897726301
2023-02-04 06:00:00,2,14.76499444756608
2023-02-04 07:00:00,2,14.189062659865334
2023-02-04 08:00:00,2,14.898759587571492
2023-02-04 09:00:00,2,
2023-02-04 10:00:00,2,14.090232979489691
2023-02-04 11:00:00,2,14.619182799615576
2023-02-04 12:00:00,2,14.382440099429765
2023-02-04 13:00:00,2,14.096562878556739
2023-02-04 14:00:00,2,
2023-02-04 15:00:00,2,14.89658125533562
2023-02-04 16:00:00,2,14.271113391746736
2023-02-04 17:00:00,2,
2023-02-04 18:00:00,2,14.479753870197078
2023-02-04 19:00:00,2,14.508390389233547
2023-02-04 20:00:00,2,14.967259305892187
2023-02-04 21:00:00,2,14.09995851559285
2023-02-04 22:00:00,2,14.039650455991294
2023-02-04 23:00:00,2,14.483706461424024
2023-02-05 00:00:00,2,14.458259011833317
2023-02-05 01:00:00,2,14.235262843965085
2023-02-05 02:00:00,2,14.05887028330105
2023-02-05 03:00:00,2,14.123844417517768
2023-02-05 04:00:00,2,14.856755247069648
2023-02-05 05:00:00,2,14.399667372101447
2023-02-05 06:00:00,2,
2023-02-05 07:00:00,2,14.021973635492921
2023-02-05 08:00:00,2,14.374752704907415
2023-02-05 09:00:00,2,14.661607288346008
2023-02-05 10:00:00,2,14.625358200240186
2023-02-05 11:00:00,2,14.913991217713216
2023-02-05 12:00:00,2,14.671794300722647
2023-02-05 13:00:00,2,14.324082691497527
2023-02-05 14:00:00,2,14.316219986308196
2023-02-05 15:00:00,2,14.833315807618465
2023-02-05 16:00:00,2,14.775803218821984
2023-02-05 17:00:00,2,14.281152966030263
2023-02-05 18:00:00,2,14.713927194699275
2023-02-05 19:00:00,2,14.561577280888365
2023-02-05 20:00:00,2,14.399660014434042
2023-02-05 21:00:00,2,14.530860130535872
2023-02-05 22:00:00,2,
2023-02-05 23:00:00,2,14.665677730998295
2023-02-06 00:00:00,2,14.029634818130301
2023-02-06 01:00:00,2,
2023-02-06 02:00:00,2,14.682118958735222
2023-02-06 03:00:00,2,14.891314350286054
2023-02-06 04:00:00,2,14.001207571736849
2023-02-06 05:00:00,2,14.937218825550703
2023-02-06 06:00:00,2,14.958307359547792
2023-02-06 07:00:00,2,14.796319412925094
2023-02-06 08:00:00,2,14.992073842812829
2023-02-06 09:00:00,2,14.355225198113343
2023-02-06 10:00:00,2,14.84834015010409
2023-02-06 11:00:00,2,14.77067449571771
2023-02-06 12:00:00,2,14.720527517596006
2023-02-06 13:00:00,2,14.633414821497082
2023-02-06 14:00:00,2,14.307376117114217
2023-02-06 15:00:00,2,14.537279025355808
2023-02-06 16:00:00,2,14.27457504884449
2023-02-06 17:00:00,2,
2023-02-06 18:00:00,2,14.024944724627135
2023-02-06 19:00:00,2,
2023-02-06 20:00:00,2,14.513759732735194
2023-02-06 21:00:00,2,14.22265793276039
2023-02-06 22:00:00,2,14.369489693359437
2023-02-06 23:00:00,2,14.05510727733137
2023-02-07 00:00:00,2,14.911197161476728
2023-02-07 01:00:00,2,14.884951892915439
2023-02-07 02:00:00,2,14.897277073214717
2023-02-07 03:00:00,2,14.332190887626977
2023-02-07 04:00:00,2,
2023-02-07 05:00:00,2,14.42694341039832
2023-02-07 06:00:00,2,14.301692466061118
2023-02-07 07:00:00,2,14.070410831134614
2023-02-07 08:00:00,2,14.421844517819745
2023-02-07 09:00:00,2,14.388319603556482
2023-02-07 10:00:00,2,14.160393536306564
2023-02-07 11:00:00,2,14.350207260964002
2023-02-07 12:00:00,2,14.095619882587856
2023-02-07 13:00:00,2,14.871102533328328
2023-02-07 14:00:00,2,14.667593305489307
2023-02-07 15:00:00,2,14.192717976773894
2023-02-07 16:00:00,2,14.918091951007264
2023-02-07 17:00:00,2,14.579680892560964
2023-02-07 18:00:00,2,14.455898437656932
2023-02-07 19:00:00,2,14.64235174936346
2023-02-07 20:00:00,2,14.254025231040357
2023-02-07 21:00:00,2,14.551079148507897
2023-02-07 22:00:00,2,14.131903249740379
2023-02-07 23:00:00,2,14.200516012919993
2023-02-08 00:00:00,2,14.514054471830578
2023-03-01 00:00:00,3,14.600212868131294
2023-03-01 01:00:00,3,14.96319729526038
2023-03-01 02:00:00,3,14.14780133406539
2023-03-01 03:00:00,3,14.256916643686669
2023-03-01 04:00:00,3,14.873556827290772
2023-03-01 05:00:00,3,14.491892231708345
2023-03-01 06:00:00,3,14.898961092227031
2023-03-01 07:00:00,3,14.185517897523177
2023-03-01 08:00:00,3,14.532668587471361
2023-03-01 09:00:00,3,14.326269632649373
2023-03-01 10:00:00,3,14.316542559892476
2023-03-01 11:00:00,3,14.446876963946199
2023-03-01 12:00:00,3,14.433077449101269
2023-03-01 13:00:00,3,14.357346879677955
2023-03-01 14:00:00,3,14.914970770315618
2023-03-01 15:00:00,3,14.731744185432893
2023-03-01 16:00:00,3,14.72754699133153
2023-03-01 17:00:00,3,14.289913449591955
2023-03-01 18:00:00,3,14.57770942431684
2023-03-01 19:00:00,3,14.779179433301834
2023-03-01 20:00:00,3,14.795590368543213
2023-03-01 21:00:00,3,14.344530460754312
2023-03-01 22:00:00,3,14.770872756568648
2023-03-01 23:00:00,3,14.735893896807733
2023-03-02 00:00:00,3,14.1415064856219
2023-03-02 01:00:00,3,14.865945468566478
2023-03-02 02:00:00,3,14.44132147018041
2023-03-02 03:00:00,3,14.486410448888666
2023-03-02 04:00:00,3,14.448369178897998
2023-03-02 05:00:00,3,14.567846001477507
2023-03-02 06:00:00,3,
2023-03-02 07:00:00,3,14.498179565762943
2023-03-02 08:00:00,3,14.866788543259096
2023-03-02 09:00:00,3,
2023-03-02 10:00:00,3,14.40142794930552
2023-03-02 11:00:00,3,14.416691756908712
2023-03-02 12:00:00,3,14.81083861512895
2023-03-02 13:00:00,3,14.34819194274652
2023-03-02 14:00:00,3,14.211454795782414
2023-03-02 15:00:00,3,14.05938318800579
2023-03-02 16:00:00,3,14.876026847920574
2023-03-02 17:00:00,3,
2023-03-02 18:00:00,3,14.120120182163475
2023-03-02 19:00:00,3,14.334473741496115
2023-03-02 20:00:00,3,14.175372069515245
2023-03-02 21:00:00,3,14.115898468825879
2023-03-02 22:00:00,3,14.89986674300003
2023-03-02 23:00:00,3,
2023-03-03 00:00:00,3,14.980485663469008
2023-03-03 01:00:00,3,14.096450860697384
2023-03-03 02:00:00,3,14.863470649193586
2023-03-03 03:00:00,3,14.566506106989163
2023-03-03 04:00:00,3,14.367917487817873
2023-03-03 05:00:00,3,14.342342376625158
2023-03-03 06:00:00,3,
2023-03-03 07:00:00,3,14.314573295004287
2023-03-03 08:00:00,3,14.657318916617141
2023-03-03 09:00:00,3,14.51732608351608
2023-03-03 10:00:00,3,14.48496564515807
2023-03-03 11:00:00,3,14.901162170649162
2023-03-03 12:00:00,3,14.55464505862026
2023-03-03 13:00:00,3,14.826861603048695
2023-03-03 14:00:00,3,14.725573534101489
2023-03-03 15:00:00,3,14.038557246058998
2023-03-03 16:00:00,3,14.77311005250542
2023-03-03 17:00:00,3,14.216870250091041
2023-03-03 18:00:00,3,14.903149646851572
2023-03-03 19:00:00,3,14.042924190608833
2023-03-03 20:00:00,3,14.333072034474318
2023-03-03 21:00:00,3,14.099732947234754
2023-03-03 22:00:00,3,14.475589117084844
2023-03-03 23:00:00,3,14.820022435869753
2023-03-04 00:00:00,3,14.298187359663064
2023-03-04 01:00:00,3,14.150934897311041
2023-03-04 02:00:00,3,
2023-03-04 03:00:00,3,14.813880141920636
2023-03-04 04:00:00,3,14.140383957799347
2023-03-04 05:00:00,3,14.227362449077502
2023-03-04 06:00:00,3,14.068851964493374
2023-03-04 07:00:00,3,
2023-03-04 08:00:00,3,14.395233243536337
2023-03-04 09:00:00,3,
2023-03-04 10:00:00,3,14.718626390341152
2023-03-04 11:00:00,3,14.335977542340256
2023-03-04 12:00:00,3,14.727771273214419
2023-03-04 13:00:00,3,14.815199395314313
2023-03-04 14:00:00,3,14.217662843457738
2023-03-04 15:00:00,3,14.973818696845983
2023-03-04 16:00:00,3,14.162357947912668
2023-03-04 17:00:00,3,14.290840906656742
2023-03-04 18:00:00,3,14.179795290833543
2023-03-04 19:00:00,3,14.345505656356334
2023-03-04 20:00:00,3,
2023-03-04 21:00:00,3,14.522175869002119
2023-03-04 22:00:00,3,14.853606042296272
2023-03-04 23:00:00,3,14.889447908815866
2023-03-05 00:00:00,3,14.220103860780906
2023-03-05 01:00:00,3,14.622894032185753
2023-03-05 02:00:00,3,14.111496057298716
2023-03-05 03:00:00,3,14.458969860182068
2023-03-05 04:00:00,3,14.322333538046617
2023-03-05 05:00:00,3,14.316500745453606
2023-03-05 06:00:00,3,14.4825842417121
2023-03-05 07:00:00,3,
2023-03-05 08:00:00,3,14.06918265879239
2023-03-05 09:00:00,3,14.879173337687405
2023-03-05 10:00:00,3,14.734813774630561
2023-03-05 11:00:00,3,14.17649938888906
2023-03-05 12:00:00,3,14.93916090908737
2023-03-05 13:00:00,3,14.50631222402339
2023-03-05 14:00:00,3,14.999808578116966
2023-03-05 15:00:00,3,14.197259474300738
2023-03-05 16:00:00,3,14.534908198383201
2023-03-05 17:00:00,3,14.290248042559929
2023-03-05 18:00:00,3,14.304173557389246
2023-03-05 19:00:00,3,14.59106538083399
2023-03-05 20:00:00,3,
2023-03-05 21:00:00,3,14.805263855579176
2023-03-05 22:00:00,3,14.723941398501326
2023-03-05 23:00:00,3,14.559173782101702
2023-03-06 00:00:00,3,14.922298503667447
2023-03-06 01:00:00,3,14.492361406690884
2023-03-06 02:00:00,3,14.873832178334718
2023-03-06 03:00:00,3,14.833981643876632
2023-03-06 04:00:00,3,
2023-03-06 05:00:00,3,14.77122546296591
2023-03-06 06:00:00,3,
2023-03-06 07:00:00,3,14.322829537548088
2023-03-06 08:00:00,3,
2023-03-06 09:00:00,3,14.506862958487314
